count: authors
15: Heung Mook Kim, Jon Montalban, Sung Ik Park, 
15: Jon Montalban, Liang Zhang, Pablo Angueira, 
15: Liang Zhang, Pablo Angueira, Yiyan Wu, 
15: Huixiao Hong, Roger Perkins, Weida Tong, 
15: Jerzy Smyrski, Marcin Zielinski, Piotr Salabura, 
15: Masahiro Tanaka, Toru Ishida, Yohei Murakami, 
15: Eitaro Kohno, Tomoyuki Ohta, Yoshiaki Kakuda, 
15: Evangelos Pallis, George Mastorakis, Georgios Kormentzas, 
15: Andrea Taroni, Daniele Marioli, Paolo Ferrari, 
15: Adriano Valenzano, Gianluca Cena, Ivan Cibrario Bertolotti, 
15: Francesco Paolucci, Luca Valcarenghi, Piero Castoldi, 
15: Pingkun Yan, Xianbin Cao, Xuelong Li, 
15: Harry B. Hunt III, Richard Edwin Stearns, S. S. Ravi, 
15: Madhav V. Marathe, Richard Edwin Stearns, S. S. Ravi, 
15: Hing-Fung Ting, Tak Wah Lam, Wing-Kin Sung, 
15: Jesús Cerquides, Juan A. Rodríguez-Aguilar, Meritxell Vinyals, 
15: Jordi Petit, Josep Díaz, Maria J. Serna, 
15: David Griol, Emilio Sanchis, Lluís F. Hurtado, 
15: Gonzalo Espejo, Nieves Ábalos, Ramón López-Cózar, 
15: Javier Ortega-Garcia, Julian Fiérrez, Rubén Vera-Rodríguez, 
15: Dora Giammarresi, Marcella Anselmo, Maria Madonia, 
15: Satoshi Nakamura, Shinnosuke Takamichi, Tomoki Toda, 
15: Jan-Niklas Antons, Sebastian Arndt, Sebastian Möller, 
15: Amri Napolitano, David J. Dittman, Randall Wald, 
15: Braham Himed, Moeness G. Amin, Yimin D. Zhang, 
15: Alexander R. Statnikov, Constantin F. Aliferis, Ioannis Tsamardinos, 
15: Bai Wang, Bin Wu, Qi Ye, 
15: Elis Kulla, Makoto Takizawa, Masahiro Hiyama, 
15: Ketan Tang, Lu Fang, Oscar C. Au, 
15: Aggelos K. Katsaggelos, Fan Zhai, Yiftach Eisenberg, 
15: Aggelos K. Katsaggelos, Thrasyvoulos N. Pappas, Yiftach Eisenberg, 
15: Randall Berry, Thrasyvoulos N. Pappas, Yiftach Eisenberg, 
15: Haricharan Lakshman, Heiko Schwarz, Thomas Wiegand, 
15: Alexander G. Hauptmann, Nicu Sebe, Yi Yang, 
15: Chunhong Pan, Shiming Xiang, Ying Wang, 
15: Anthony R. Dick, Anton van den Hengel, Xi Li, 
15: Michael Blumenstein, Srikanta Pal, Umapada Pal, 
15: Andreas Mühlberger, Christian Steger, Reinhold Weiss, 
15: Andreas Mühlberger, Reinhold Weiss, Ulrich Neffe, 
15: Christian Steger, Reinhold Weiss, Ulrich Neffe, 
15: Tomoyuki Nishita, Yonghao Yue, Yoshinori Dobashi, 
15: Jacob Munkberg, Jon Hasselgren, Tomas Akenine-Möller, 
15: Jean-Claude Paul, Jia-Guang Sun, Jun-Hai Yong, 
15: Geoffrey M. Shaw, J. Geoffrey Chase, Jessica Lin 0002, 
15: A Min Tjoa, Ba-Lam Do, Elmar Kiesling, 
15: A Min Tjoa, Elmar Kiesling, Peter Wetz, 
15: A Min Tjoa, Elmar Kiesling, Tuan-Dat Trinh, 
15: Ba-Lam Do, Elmar Kiesling, Peter Wetz, 
15: Ba-Lam Do, Elmar Kiesling, Tuan-Dat Trinh, 
15: Elmar Kiesling, Peter Wetz, Tuan-Dat Trinh, 
15: Dirk Börner, Marco Kalz, Marcus Specht, 
15: Francesco Quaglia, Paolo Romano, Roberto Palmieri, 
15: Angelo Furfaro, Francesco Pupo, Libero Nigro, 
15: Ahmed Hemani, Kolin Paul, Syed M. A. H. Jafri, 
15: Eduardo Tavares, Paulo Romero Martins Maciel, Raimundo S. Barreto, 
15: Meuse N. Oliveira Jr., Paulo Romero Martins Maciel, Raimundo S. Barreto, 
15: Dou Shen, Jian-Tao Sun, Qiang Yang 0001, 
15: Carmelo Ardito, Giuseppe Desolda, Maria Francesca Costabile, 
15: Dina Demner-Fushman, Md. Mahmudur Rahman, Sameer K. Antani, 
15: Debotosh Bhattacharjee, Mita Nasipuri, Mrinal Kanti Bhowmik, 
15: C. Aldo Rinaldi, Kawal S. Rhode, YingLiang Ma, 
15: Ron Kikinis, Sidong Liu, Sonia Pujol, 
15: H. Vincent Poor, Hesham El Gamal, Lifeng Lai, 
15: Jiantao Jiao, Kartik Venkat, Tsachy Weissman, 
15: Hiroyuki Okazaki, Yasunari Shidama, Yuichi Futa, 
15: Cyrille Artho, Masami Hagiya, Yoshinori Tanabe, 
15: Christian Landrault, Loïs Guiller, Patrick Girard, 
15: Hiroyuki Ohsaki, Makoto Imase, Yusuke Sakumoto, 
15: Mamoru Sawahashi, Nobuhiko Miki, Teruo Kawamura, 
15: Marco Grangetto, Matteo Sereno, Rossano Gaeta, 
15: Burkhard Monien, Martin Gairing, Thomas Lücking, 
15: Gábor Vattay, István Csabai, Péter Hága, 
15: Lisandro Zambenedetti Granville, Luciano Paschoal Gaspary, Weverton Luis da Costa Cordeiro, 
15: Andrew Tomkins, Prabhakar Raghavan, Sridhar Rajagopalan, 
15: Baining Guo, Heung-Yeung Shum, Kun Zhou, 
15: Diana Maynard, Hamish Cunningham, Kalina Bontcheva, 
15: Alberto Pan, Juan Raposo, Paula Montoto, 
15: Jose Ignacio Serrano, M. Dolores del Castillo, Ángel Iglesias, 
15: Julian Eberius, Maik Thiele, Wolfgang Lehner, 
15: Jason Campbell, Padmanabhan Pillai, Seth Copen Goldstein, 
15: David R. Traum, Jonathan Gratch, Stacy Marsella, 
15: Denys Poshyvanyk, Gabriele Bavota, Rocco Oliveto, 
15: Marcin Zielinski, Pawel Moskal, Szymon Niedzwiecki, 
15: Lifeng Sun, Shiqiang Yang, Zhi Wang, 
15: Akiya Jouraku, Hideharu Amano, Michihiro Koibuchi, 
15: John A. Stankovic, Shan Lin, Tian He, 
15: Dongxiao Yu, Francis C. M. Lau, Qiang-Sheng Hua, 
15: Michael Affenzeller, Michael Kommenda, Stephan M. Winkler, 
15: Galt P. Barber, Hiram Clawson, W. James Kent, 
15: K. K. Ramakrishnan, Mayutan Arumaithurai, Xiaoming Fu, 
15: Ryuhei Funada, Tuncer Baykas, Zhou Lan, 
15: Keiichi Tokuda, Tadashi Kitamura, Yoshihiko Nankaku, 
15: Diego Marcos-Jorquera, Francisco Maciá Pérez, Virgilio Gilart-Iglesias, 
15: Claude Thibeault, Gabi Sarkis, Pascal Giard, 
15: Chunjiang Zhao, Liangyun Liu, Wenjiang Huang, 
15: Maria L. Gini, Paul E. Rybski, Sascha Stoeter, 
15: Daqing He, Shuguang Han, Zhen Yue, 
15: Herbert Van de Sompel, Johan Bollen, Marko A. Rodriguez, 
15: J. M. Lalouel, R. White, Y. Nakamura, 
15: Albert Reuther, Bill Bergeron, Jeremy Kepner, 
15: Gregg Rabideau, Rebecca Castaño, Steve A. Chien, 
15: Alfredo De Santis, Aniello Castiglione, Ugo Fiore, 
15: Alfredo De Santis, Francesco Palmieri, Ugo Fiore, 
15: Goshi Sato, Noriki Uchida, Yoshitaka Shibata, 
15: Hideo Kitagawa, Kazuhiko Terashima, Takanori Miyoshi, 
15: Alexander Pyattaev, Sergey D. Andreev, Yevgeni Koucheryavy, 
15: Gabriella Kazai, Jaap Kamps, Marijn Koolen, 
15: Hiraku Okada, Takaya Yamazato, Toshiaki Fujii, 
15: Takaya Yamazato, Tomohiro Yendo, Toshiaki Fujii, 
15: Baowen Xu, Dazhou Kang, Peng Wang, 
15: Masahiko Machida, Susumu Yamada, Toshiyuki Imamura, 
15: Haruhiko Kaiya, Nobukazu Yoshioka, Takao Okubo, 
15: Kanemitsu Ootsu, Takashi Yokota, Takeshi Ohkawa, 
15: Hiroshi G. Okuno, Kazunori Komatani, Masataka Goto, 
15: Kazunori Komatani, Masataka Goto, Tetsuya Ogata, 
15: Tomoki Yoshihisa, Tomoya Kawakami, Yoshimasa Ishi, 
15: Tomoki Yoshihisa, Tomoya Kawakami, Yuuichi Teranishi, 
15: Tomoya Kawakami, Yoshimasa Ishi, Yuuichi Teranishi, 
15: Christian Menolfi, Marcel A. Kossel, Peter Buchmann, 
15: Bruno Gas, Jean-Luc Zarader, Mohamed Chetouani, 
15: Anastasia Ailamaki, Farhan Tauheed, Thomas Heinis, 
15: Eduardo Fernández-Medina, Emilio Soler, Mario Piattini, 
15: Ka-Ho Ng, Kwok-Wai Cheung, Lai-Man Po, 
15: Akshay Venkatesh, Dhabaleswar K. Panda, Khaled Hamidouche, 
15: Florence Azaïs, Serge Bernard, Yves Bertrand, 
15: Georg Hager, Gerhard Wellein, Markus Wittmann, 
15: Ee-Peng Lim, Sourav S. Bhowmick, Wee Keong Ng, 
15: Jean Michel Portal, Joan Figueras, Michel Renovell, 
15: Jean Michel Portal, Joan Figueras, Yervant Zorian, 
15: Jean Michel Portal, Michel Renovell, Yervant Zorian, 
15: Ernesto Sánchez, Giovanni Squillero, Matteo Sonza Reorda, 
15: G. M. Lathrop, J. M. Lalouel, Y. Nakamura, 
15: Kun-Han Tsai, Shi-Yu Huang, Wu-Tung Cheng, 
15: José Antonio Gutiérrez, José Ramón Hilera, Roberto Barchino, 
15: Jason R. C. Nurse, Michael Goldsmith, Sadie Creese, 
15: Georgios Th. Papadopoulos, Michael G. Strintzis, Vasileios Mezaris, 
15: Ka-Ho Ng, Ka-Man Wong, Lai-Man Po, 
15: Casiano Rodríguez, Coromoto León, Francisco de Sande, 
15: Emiliano Tramontana, Giuseppe Pappalardo, Rosario Giunta, 
15: Lukas Kull, Pier Andrea Francese, Thomas Morf, 
15: Jeremy Kepner, Julie Mullen, Matthew Hubbell, 
15: Christian von Mering, Michael Kuhn 0004, Peer Bork, 
15: Christian Menolfi, Lukas Kull, Marcel A. Kossel, 
15: Carolyn Stern-Grant, Donna M. Thompson, Edwin A. Henneken, 
15: Albert Reuther, Bill Bergeron, Peter Michaleas, 
15: Carsten Clauss, Stefan Lankes, Thomas Bemmerl, 
15: Bill Bergeron, Jeremy Kepner, Julie Mullen, 
15: Alan L. Yuille, Long Zhu, Yuanhao Chen, 
15: Kristian Beckers, Maritta Heisel, Stephan Faßbender, 
15: Dimitrios Letsios, Evripidis Bampis, Giorgio Lucarelli, 
15: Belén Medrano, María José Jiménez, Rocío González-Díaz, 
15: Christophe Sabourin, Dominik Maximilián Ramík, Kurosh Madani, 
15: Allison Woodruff, Margaret H. Szymanski, Paul M. Aoki, 
15: Alejandro Duran, Eduard Ayguadé, Jesús Labarta, 
15: Alexey Tselishchev, Dmitry Yemelyanov, Victor V. Toporkov, 
15: Ladislav Hluchý, Michal Laclavik, Zoltan Balogh, 
15: Elmar Wolfgang Lang, Javier Ramírez, Juan Manuel Górriz, 
15: Bo Zhang, Fan Wu, Yixian Tang, 
15: Helen Celia, Peer-Olaf Siebers, Uwe Aickelin, 
15: Domenico Fabio Savo, Domenico Lembo, Riccardo Rosati, 
15: Marco Ruzzi, Maurizio Lenzerini, Riccardo Rosati, 
15: Aloysius K. Mok, Song Han, Xiuming Zhu, 
15: Jie Yang 0003, Marco Gruteser, Yingying Chen, 
15: Antonio Plaza, José M. Bioucas-Dias, Jun Li 0009, 
15: Anthony Paul Doulgeris, Stian Normann Anfinsen, Torbjørn Eltoft, 
15: Peter Buchmann, Thomas Morf, Thomas Toifl, 
15: Francis R. Bach, Jean Ponce, Julien Mairal, 
15: David Bestor, Jeremy Kepner, Matthew Hubbell, 
15: Enric Valencia, Hyuk Park, Xavier Bosch-Lluis, 
15: Hyuk Park, Isaac Ramos-Perez, Xavier Bosch-Lluis, 
15: Hyuk Park, Nereida Rodriguez-Alvarez, Xavier Bosch-Lluis, 
15: Arthur W. Toga, Michael W. Weiner, Xue Hua, 
15: Guoqing Sun, Wenjian Ni, Zhifeng Guo, 
15: Brian P. Salmon, Frans van den Bergh, Konrad J. Wessels, 
15: Brian P. Salmon, Frans van den Bergh, Waldo Kleynhans, 
15: Frans van den Bergh, Konrad J. Wessels, Waldo Kleynhans, 
15: Emanuele Santi, Marco Brogioni, Simone Pettinato, 
15: Elaine J. Weyuker, Robert M. Bell, Thomas J. Ostrand, 
15: Gang Yang, Jieping Xu, Xirong Li, 
15: Krzysztof Dembczynski, Roman Slowinski, Wojciech Kotlowski, 
15: Albert Reuther, Antonio Rosa, David Bestor, 
15: David R. Millen, Michael J. Muller, Werner Geyer, 
15: Blake G. Fitch, Maria Eleftheriou, Robert S. Germain, 
15: Masao Nagasaki, Satoru Miyano, Seiya Imoto, 
15: Apostol Natsev, John R. Smith, Milind R. Naphade, 
15: Albert Reuther, Julie Mullen, William Arcand, 
15: Amos Bairoch, Christian J. A. Sigrist, Nicolas Hulo, 
15: Masayuki Mukunoki, Michihiko Minoh, Yang Wu, 
15: Alok N. Choudhary, Yu Cheng, Yusheng Xie, 
15: Andrew Prout, Bill Bergeron, David Bestor, 
15: David Botstein, J. Michael Cherry, Selina S. Dwight, 
15: Ann S. Zweig, Galt P. Barber, Hiram Clawson, 
15: G. M. Lathrop, J. M. Lalouel, P. O'Connell, 
15: G. M. Lathrop, M. Leppert, P. O'Connell, 
15: G. M. Lathrop, M. Leppert, R. White, 
15: G. M. Lathrop, M. Leppert, Y. Nakamura, 
15: G. M. Lathrop, P. O'Connell, R. White, 
15: G. M. Lathrop, P. O'Connell, Y. Nakamura, 
15: G. M. Lathrop, R. White, Y. Nakamura, 
15: J. M. Lalouel, M. Leppert, P. O'Connell, 
15: J. M. Lalouel, M. Leppert, R. White, 
15: J. M. Lalouel, P. O'Connell, R. White, 
15: M. Leppert, P. O'Connell, R. White, 
15: M. Leppert, P. O'Connell, Y. Nakamura, 
15: M. Leppert, R. White, Y. Nakamura, 
15: P. O'Connell, R. White, Y. Nakamura, 
15: Bill Bergeron, Chansup Byun, William Arcand, 
15: Ann S. Zweig, Brian J. Raney, Kate R. Rosenbloom, 
15: Ann S. Zweig, Brian J. Raney, Robert M. Kuhn, 
15: Brian J. Raney, David Haussler, Galt P. Barber, 
15: Brian J. Raney, David Haussler, Kate R. Rosenbloom, 
15: Brian J. Raney, David Haussler, Robert M. Kuhn, 
15: Brian J. Raney, Donna Karolchik, Kate R. Rosenbloom, 
15: Brian J. Raney, Donna Karolchik, Robert M. Kuhn, 
15: Brian J. Raney, Galt P. Barber, Hiram Clawson, 
15: Brian J. Raney, Galt P. Barber, Kate R. Rosenbloom, 
15: Brian J. Raney, Galt P. Barber, Robert M. Kuhn, 
15: Brian J. Raney, Kate R. Rosenbloom, W. James Kent, 
15: Brian J. Raney, Robert M. Kuhn, W. James Kent, 
15: David Haussler, Donna Karolchik, Mark Diekhans, 
15: David Haussler, Hiram Clawson, Robert M. Kuhn, 
15: David Haussler, Mark Diekhans, Robert M. Kuhn, 
15: Mark Diekhans, Robert M. Kuhn, W. James Kent, 
15: Gerhard Weikum, Klaus Berberich, Srikanta J. Bedathur, 
15: Jorge Mendes, João Paulo Fernandes, Jácome Cunha, 
15: Andrew Prout, David Bestor, Jeremy Kepner, 
15: Albert Reuther, David Bestor, Peter Michaleas, 
15: Laurens De Vocht, Rik Van de Walle, Ruben Verborgh, 
15: Itaru Kitahara, Yoshinari Kameda, Yuichi Ohta, 
15: Ibai Gurrutxaga, José Ignacio Martín, Olatz Arbelaitz, 
15: Martin Bujnak, Tomás Pajdla, Zuzana Kukelova, 
15: Cyril Voyant, Marc Muselli, Marie-Laure Nivet, 
15: Jeremy Kepner, Julie Mullen, Peter Michaleas, 
15: Abdullah Al Mahmud, Omar Mubin, Suleman Shahid, 
15: Hoeseok Yang, Iuliana Bacivarov, Lars Schor, 
15: Bill Bergeron, Matthew Hubbell, William Arcand, 
15: Alexandre David, Axel Legay, Kim G. Larsen, 
15: Bill Bergeron, Jeremy Kepner, William Arcand, 
15: Antonio Rosa, Chansup Byun, Julie Mullen, 
15: Lukas Kull, Pier Andrea Francese, Thomas Toifl, 
15: Andrew Prout, Julie Mullen, Matthew Hubbell, 
15: Jerzy Smyrski, Pawel Moskal, Piotr Salabura, 
15: Albert Reuther, Bill Bergeron, David Bestor, 
15: Chansup Byun, David Bestor, Julie Mullen, 
15: James C. Sturm, Naveen Verma, Warren Rieutort-Louis, 
15: Ching-man Au Yeung, Nicholas Gibbins, Nigel Shadbolt, 
15: Dajiang Zhu, Hanbo Chen, Kaiming Li, 
15: Dajiang Zhu, Kaiming Li, Tuo Zhang, 
15: Hirohisa Hirukawa, Kiyoshi Fujiwara, Mitsuharu Morisawa, 
15: Albert Reuther, Julie Mullen, Matthew Hubbell, 
15: Kazunori Komatani, Ryu Takeda, Tetsuya Ogata, 
15: Miguel Luis, Rodolfo Oliveira, Rui Dinis, 
15: Christian Menolfi, Lukas Kull, Thomas Toifl, 
15: Friedrich Fraundorfer, Gim Hee Lee, Marc Pollefeys, 
15: Marcin Zielinski, Pawel Moskal, Piotr Salabura, 
15: Alexander Lex, Dieter Schmalstieg, Marc Streit, 
15: Ankur Sinha, Kalyanmoy Deb, Pekka Malo, 
15: Alessandro Murgia, Giulio Concas, Michele Marchesi, 
15: Claude Thibeault, Gabi Sarkis, Warren J. Gross, 
15: Gabi Sarkis, Pascal Giard, Warren J. Gross, 
15: Michal Choras, Rafal Kozik, Witold Holubowicz, 
15: François Michaud, Jean Rouat, Jean-Marc Valin, 
15: Arshad Ali, Ian Willers, Michael Thomas, 
15: Ashiq Anjum, Ian Willers, Michael Thomas, 
15: Ian Willers, Michael Thomas, Richard McClatchey, 
15: Henrik Ohlsson, Roy Dong, S. Shankar Sastry, 
15: Carolyn Stern-Grant, Donna M. Thompson, Michael J. Kurtz, 
15: Carolyn Stern-Grant, Donna M. Thompson, Stephen S. Murray, 
15: Christophe Paoli, Cyril Voyant, Marc Muselli, 
15: Christophe Paoli, Marc Muselli, Marie-Laure Nivet, 
15: Chengwen Xing, Jingming Kuang, Shaodan Ma, 
15: Alexandre Gramfort, Bertrand Thirion, Fabian Pedregosa, 
15: Diane Lending, Donald L. Amoroso, Janice C. Sipior, 
15: Mihajlo Grbovic, Nemanja Djuric, Vladan Radosavljevic, 
15: Giordano Da Lozzo, Maurizio Patrignani, Patrizio Angelini, 
15: Albert Reuther, Andrew Prout, Bill Bergeron, 
15: Albert Reuther, Andrew Prout, Julie Mullen, 
15: Albert Reuther, Antonio Rosa, Bill Bergeron, 
15: Albert Reuther, Antonio Rosa, Julie Mullen, 
15: Albert Reuther, Bill Bergeron, Chansup Byun, 
15: Albert Reuther, Bill Bergeron, Matthew Hubbell, 
15: Albert Reuther, Bill Bergeron, William Arcand, 
15: Albert Reuther, Chansup Byun, David Bestor, 
15: Albert Reuther, David Bestor, Jeremy Kepner, 
15: Albert Reuther, David Bestor, Julie Mullen, 
15: Albert Reuther, David Bestor, Matthew Hubbell, 
15: Andrew Prout, Antonio Rosa, Bill Bergeron, 
15: Andrew Prout, Antonio Rosa, David Bestor, 
15: Andrew Prout, Antonio Rosa, Julie Mullen, 
15: Andrew Prout, Bill Bergeron, Jeremy Kepner, 
15: Andrew Prout, Bill Bergeron, Julie Mullen, 
15: Andrew Prout, Bill Bergeron, Matthew Hubbell, 
15: Andrew Prout, Bill Bergeron, Peter Michaleas, 
15: Andrew Prout, Bill Bergeron, William Arcand, 
15: Andrew Prout, Chansup Byun, Julie Mullen, 
15: Andrew Prout, David Bestor, Matthew Hubbell, 
15: Andrew Prout, David Bestor, Peter Michaleas, 
15: Andrew Prout, David Bestor, William Arcand, 
15: Andrew Prout, Julie Mullen, Peter Michaleas, 
15: Andrew Prout, Julie Mullen, William Arcand, 
15: Antonio Rosa, Bill Bergeron, Chansup Byun, 
15: Antonio Rosa, Bill Bergeron, Jeremy Kepner, 
15: Antonio Rosa, Bill Bergeron, Julie Mullen, 
15: Antonio Rosa, Bill Bergeron, Peter Michaleas, 
15: Antonio Rosa, Chansup Byun, David Bestor, 
15: Antonio Rosa, David Bestor, William Arcand, 
15: Antonio Rosa, Jeremy Kepner, Julie Mullen, 
15: Antonio Rosa, Julie Mullen, Matthew Hubbell, 
15: Antonio Rosa, Julie Mullen, Peter Michaleas, 
15: Bill Bergeron, Chansup Byun, David Bestor, 
15: Bill Bergeron, Chansup Byun, Jeremy Kepner, 
15: Bill Bergeron, Chansup Byun, Julie Mullen, 
15: Bill Bergeron, Chansup Byun, Matthew Hubbell, 
15: Bill Bergeron, Chansup Byun, Peter Michaleas, 
15: Bill Bergeron, David Bestor, Julie Mullen, 
15: Bill Bergeron, David Bestor, Matthew Hubbell, 
15: Bill Bergeron, David Bestor, Peter Michaleas, 
15: Bill Bergeron, David Bestor, William Arcand, 
15: Bill Bergeron, Julie Mullen, Matthew Hubbell, 
15: Bill Bergeron, Julie Mullen, William Arcand, 
15: Bill Bergeron, Matthew Hubbell, Peter Michaleas, 
15: Bill Bergeron, Peter Michaleas, William Arcand, 
15: Chansup Byun, David Bestor, Jeremy Kepner, 
15: Chansup Byun, David Bestor, Matthew Hubbell, 
15: Chansup Byun, David Bestor, Peter Michaleas, 
15: Chansup Byun, David Bestor, William Arcand, 
15: Chansup Byun, Jeremy Kepner, Julie Mullen, 
15: Chansup Byun, Julie Mullen, Matthew Hubbell, 
15: Chansup Byun, Julie Mullen, Peter Michaleas, 
15: David Bestor, Jeremy Kepner, Julie Mullen, 
15: David Bestor, Jeremy Kepner, William Arcand, 
15: David Bestor, Julie Mullen, Matthew Hubbell, 
15: David Bestor, Julie Mullen, Peter Michaleas, 
15: David Bestor, Julie Mullen, William Arcand, 
15: David Bestor, Matthew Hubbell, Peter Michaleas, 
15: David Bestor, Matthew Hubbell, William Arcand, 
15: David Bestor, Peter Michaleas, William Arcand, 
15: Jeremy Kepner, Julie Mullen, William Arcand, 
15: Julie Mullen, Matthew Hubbell, Peter Michaleas, 
15: Julie Mullen, Matthew Hubbell, William Arcand, 
15: Julie Mullen, Peter Michaleas, William Arcand, 
15: Giovanni Semeraro, Ignazio Palmisano, Luigi Iannone, 
15: Hans Tompits, Stefan Woltran, Thomas Eiter, 
15: Aubin Lecointre, Daniela Dragomirescu, Robert Plana, 
15: Ion Stoica, Matei Zaharia, Scott Shenker, 
15: Petru Eles, Unmesh D. Bordoloi, Zebo Peng, 
15: Alexander Zeier, Hasso Plattner, Jens Krüger 0003, 
15: Andreas Kießling, Anton Batliner, Ralf Kompe, 
15: Katrin Braunschweig, Maik Thiele, Wolfgang Lehner, 
15: Fiona A. C. Polack, Louis M. Rose, Richard F. Paige, 
15: Bora Kim, Sangmi Moon, Saransh Malik, 
15: Masafumi Yamashita, Shuji Kijima, Yukiko Yamauchi, 
15: Antonio Canclini, Augusto Sarti, Stefano Tubaro, 
15: Antonio Canclini, Fabio Antonacci, Stefano Tubaro, 
15: Hoeseok Yang, Lars Schor, Lothar Thiele, 
15: Atílio Gameiro, José F. Rocha, José P. Carvalho, 
15: Jerzy Smyrski, Marcin Zielinski, Szymon Niedzwiecki, 
15: Jerzy Smyrski, Michal Silarski, Szymon Niedzwiecki, 
15: Jerzy Smyrski, Pawel Moskal, Szymon Niedzwiecki, 
15: Marcin Zielinski, Michal Silarski, Szymon Niedzwiecki, 
15: Michal Silarski, Pawel Moskal, Piotr Salabura, 
15: Michal Silarski, Pawel Moskal, Szymon Niedzwiecki, 
15: Keiko Narita, Noboru Endou, Yasunari Shidama, 
15: Luis Bernardo, Miguel Luis, Rui Dinis, 
15: Dajiang Zhu, Tianming Liu, Xiang Li, 
15: Ankit Agrawal, Yu Cheng, Yusheng Xie, 
15: Daniel Auvergne, Nadine Azémard, Philippe Maurine, 
15: Florent Nageotte, Michel de Mathelin, Philippe Zanne, 
15: Hiroshi Mizoguchi, Miki Namatame, Shigenori Inagaki, 
15: Gunter Saake, Marko Rosenmüller, Norbert Siegmund, 
15: Gonzalo Cuevas Agustín, José Antonio Calvo-Manzano, Tomás San Feliu Gilabert, 
15: Benoît Marx, Didier Maquin, José Ragot, 
15: Dinggang Shen, Feng Shi, Gang Li, 
15: Angelo E. M. Ciarlini, Bruno Feijó, Cesar Tadeu Pozzer, 
15: Guojie Song, Kunqing Xie, Wenhao Huang, 
15: Edmund K. Burke, Graham Kendall, Matthew R. Hyde, 
15: Miel Vander Sande, Rik Van de Walle, Ruben Verborgh, 
15: Keikichi Hirose, Masayuki Suzuki, Nobuaki Minematsu, 
15: Damien Sereni, Oege de Moor, Pavel Avgustinov, 
15: Masahiko Tsukamoto, Tsutomu Terada, Yoshinari Takegawa, 
15: Hideaki Nii, Maki Sugimoto, Masahiko Inami, 
15: John A. Stankovic, Qing Cao, Tarek F. Abdelzaher, 
15: Adrian Ion, Walter G. Kropatsch, Yll Haxhimusa, 
15: David Emms, Edwin R. Hancock, Richard C. Wilson, 
15: Antonio Bandera, Cristina Urdiales, Francisco Sandoval Hernández, 
15: Dieter Schuller, Ralf Steinmetz, Ulrich Lampe, 
15: Beverly Park Woolf, Ivon Arroyo, Winslow Burleson, 
15: Alok N. Choudhary, Ankit Agrawal, Zhengzhang Chen, 
15: Motoyoshi Sekiya, Qiong Zhang, Xi Wang, 
15: Christian Gehring, Michael Blösch, Roland Siegwart, 
15: Dinesh Manocha, Ming C. Lin, Stephen J. Guy, 
15: Bazil Taha Ahmed, Leandro de Haro-Ariet, Miguel Calvo-Ramón, 
15: Keisuke Dohi, Kiyoshi Oguri, Yuichiro Shibata, 
15: Emanuele Marino, Giovanni Soda, Simone Marinai, 
15: Shaobo Zhong, Yincui Hu, Yong Xue, 
15: Tadashi Kitamura, Takao Kobayashi, Takashi Masuko, 
15: Elmar Nöth, Heinrich Niemann, Volker Warnke, 
15: Giovanni Semeraro, Marco Degemmis, Pierpaolo Basile, 
15: Edgar Meij, Maarten de Rijke, Wouter Weerkamp, 
15: Arjumand Younus, Colm O'Riordan, Gabriella Pasi, 
15: Agatha D. Lee, Arthur W. Toga, Greig I. de Zubicaray, 
15: Atsuo Takanishi, Kenji Hashimoto, Nobutsuna Endo, 
15: Christian Menolfi, Lukas Kull, Thomas Morf, 
15: Eleana Asimakopoulou, Nik Bessis, Stelios Sotiriadis, 
15: Ana Maria Tomé, Ana R. Teixeira, Elmar Wolfgang Lang, 
15: Liam P. Maguire, Qingxiang Wu, T. Martin McGinnity, 
15: Joaquín Fernández-Valdivia, Jose A. García, Xose R. Fernández-Vidal, 
15: Ibai Gurrutxaga, Jesús M. Pérez, José Ignacio Martín, 
15: Jesús M. Pérez, José Ignacio Martín, Olatz Arbelaitz, 
15: Mark Hasegawa-Johnson, Thomas S. Huang, Xi Zhou, 
15: Eiji Kawaguchi, Hideki Noda, Michiharu Niimi, 
15: Abe Kazemzadeh, Shrikanth Narayanan, Sungbok Lee, 
15: Lukas Kull, Marcel A. Kossel, Pier Andrea Francese, 
15: Ahmet Soylu, Ian Horrocks, Martin Giese, 
15: Andreas Herzog, Bernd Michaelis, Thomas B. Voigt, 
15: Emanuele Principi, Rudy Rotili, Stefano Squartini, 
